County Code,County Name,Const. Code,Const. Name,CAW Code,CAW Name,Name,Political Party Name,Party Abbrev,image_url
12,Meru,52,Igembe Central,256,Akirang’ondu,Morris Ntarangwi Itumitu,Jubilee Party,JP,4642
12,Meru,52,Igembe Central,257,Athiru Ruujine,Julius Kabira Ambau,Party of National Unity,PNU,3526
12,Meru,52,Igembe Central,258,Igembe East,Murithi  Titus Mutiria,Devolution Empowerment Party,DEP,3276
12,Meru,52,Igembe Central,259,Njia,Ali Mwenda Murungi,Jubilee Party,JP,4277
12,Meru,52,Igembe Central,260,Kangeta,Kairi Mbijiwe Stephen,Devolution Empowerment Party,DEP,3284
12,Meru,53,Igembe North,261,Antuambui,Mburugu Fredrick Kuchiana,Jubilee Party,JP,3750
12,Meru,53,Igembe North,262,Ntunene,Patrick Mwirigi Muliuki,Jubilee Party,JP,3150
12,Meru,53,Igembe North,263,Antubetwe Kiongo,Maore Nkunja Joseph,Devolution Empowerment Party,DEP,4076
12,Meru,53,Igembe North,264,Naathu,Joshua Mithiaru Kiunga,Jubilee Party,JP,3131
12,Meru,53,Igembe North,265,Amwathi,Henry Thuranira,Devolution Empowerment Party,DEP,6252
12,Meru,54,Tigania West,266,Athwana,Jim Muchui Dionisio,United Democratic Alliance,UDA,3864
12,Meru,54,Tigania West,267,Akithii,Mwenda Joseph Ithili,Devolution Empowerment Party,DEP,4582
12,Meru,54,Tigania West,268,Kianjai,Naibae Ken Mugambi Igweta,Devolution Empowerment Party,DEP,3103
12,Meru,54,Tigania West,269,Nkomo,John Kithinji Ethaiba,Devolution Empowerment Party,DEP,2021
12,Meru,54,Tigania West,270,Mbeu,John Muguna Thuranira,Democratic Party of Kenya,DP,3981
12,Meru,55,Tigania East,271,Thangatha,Elijah Peter Kimathi,United Democratic Alliance,UDA,4070
12,Meru,55,Tigania East,272,Mikinduri,Julius Miriti,National Ordinary People Empowerment Union,NOPEU,3520
12,Meru,55,Tigania East,273,Kiguchwa,Stephen Gakule Nchebere,National Ordinary Peoples Empowerment,NOPEU,2406
12,Meru,55,Tigania East,274,Muthara,Aurelio Murangiri Kiramana,Party of National Unity,PNU,4151
12,Meru,55,Tigania East,275,Karama,James Mugambi Mung’athia,Party of National Unity,PNU,2700
12,Meru,56,North Imenti,276,Municipality,Caleb Mutethia Kibuko,United Democratic Alliance,UDA,6147
12,Meru,56,North Imenti,277,Ntima East,Daniel Mukoronia Mikwa,Independent,IND,2579
12,Meru,56,North Imenti,278,Ntima West,Patrick Kathurima Ntururu,Democratic Party,DP,5451
12,Meru,56,North Imenti,279,Nyaki West,- -,-,-,Election postponed
12,Meru,56,North Imenti,280,Nyaki East,Nicholas Kinyua Josphat,Party of National Unity,PNU,3190
12,Meru,57,Buuri,289,Kibirichia,Jacob Mwiringi Muthuri,United Democratic Alliance,UDA,3721
12,Meru,57,Buuri,284,Ruiri/Rwarera,Felix Kithinji Mwiringi,Devolution Empowerment Party,DEP,2580
12,Meru,57,Buuri,283,Kiirua/Naari,Jenniffer Makena Mworongocho,Devolution Empowerment Party,DEP,2977
12,Meru,57,Buuri,282,Kisima,Patrick Mutuma,United Democratic Alliance,UDA,3087
12,Meru,57,Buuri,281,Timau,Martin Kimathi Muriungi,Independent,IND,3498
12,Meru,58,Central Imenti,288,Kiagu,Simon Kiambi Ngaruni,United Democratic Alliance,UDA,3698
12,Meru,58,Central Imenti,287,Abothuguchi West,Patrick Muthuri Murithi,Independent,IND,5618
12,Meru,58,Central Imenti,286,Abothuguchi Central,Douglas Mutea,United Democratic Alliance,UDA,7167
12,Meru,58,Central Imenti,285,Mwanganthia,Joseph Njuki Mugambi,Devolution Empowerment Party,DEP,3316
12,Meru,59,South Imenti,290,Mitunguu,Evans Mawira Kaaria,United Democratic Alliance,UDA,5629
12,Meru,59,South Imenti,291,Igoji East,Damiano Muchui Paul,Jubilee Party,JP,6273
12,Meru,59,South Imenti,292,Igoji West,Godwin Mutembei Mbiuki,Devolution Empowerment Party,DEP,3659
12,Meru,59,South Imenti,293,Abogeta East,Haron Guantai Thuranira,United Democratic Alliance,UDA,4623
12,Meru,59,South Imenti,294,Abogeta West,Kiogora Dmk Dennis,Devolution Empowerment Party,DEP,6369
12,Meru,59,South Imenti,295,Nkuene,Martin Koome Itonga,United Democratic Alliance,UDA,8303
13,Tharaka- Nithi,60,Maara,296,Mitheru,Nevert Ntwiga,The Service Party,TSP,3108
13,Tharaka- Nithi,60,Maara,297,Muthambi,Morris Maugu Gitonga,United Democratic Alliance,UDA,4341
13,Tharaka- Nithi,60,Maara,298,Mwimbi,Jones Kinegeni Kabii,United Democratic Alliance,UDA,4167
13,Tharaka- Nithi,60,Maara,299,Ganga,Lysbeth Gatiria Mbae,Independent,IND,4600
13,Tharaka- Nithi,60,Maara,300,Chogoria,Frankline Mawira Nyaga,Independent,IND,4261
13,Tharaka- Nithi,61,Chuka-Igambang’omb e,301,Mariani,Anita Karimi Mbae,United Democratic Alliance,UDA,2504
13,Tharaka- Nithi,61,Chuka-Igambang’omb e,302,Karingani,Godfrey Murithi Muchiri,United Democratic Alliance,UDA,7110
13,Tharaka- Nithi,61,Chuka-Igambang’omb e,303,Magumoni,Justin Kithinji S. Nderi,United Democratic Alliance,UDA,8408
13,Tharaka- Nithi,61,Chuka-Igambang’omb e,304,Mugwe,Jacob Murimi Ndeke Kiriko,The Service Party,TSP,4732
13,Tharaka- Nithi,61,Chuka-Igambang’omb e,305,Igambang’ombe,Joseph Njeru John,United Democratic Alliance,UDA,2633
13,Tharaka Nithi,62,Tharaka,306,Gatunga,Salvestas Kanyaru Mugao,Independent,IND,2447
13,Tharaka Nithi,62,Tharaka,307,Mukothima,Luke Nyagah Njeru Marengo,United Democratic Alliance,UDA,3211
13,Tharaka Nithi,62,Tharaka,308,Nkondi,Gitonga Leonard Kithuka,United Democratic Alliance,UDA,2515
13,Tharaka Nithi,62,Tharaka,309,Chiakariga,Joseph Kinyua Njagi,United Democratic Alliance,UDA,2552
13,Tharaka Nithi,62,Tharaka,310,Marimanti,Kennedy Kamunyu,United Democratic Alliance,UDA,5564
14,Embu,63,Manyatta,311,Ruguru/ Ngandori,Harrison Sammy Muturi,Independent,IND,3905
14,Embu,63,Manyatta,312,Kithimu,Julius Njagi Karuri,United Democratic Alliance,UDA,6163
14,Embu,63,Manyatta,313,Nginda,Maurice Macharia Kithinji,United Democratic Alliance,UDA,5645
14,Embu,63,Manyatta,314,Mbeti North,Peter  Muriithi Nyaga,United Democratic Alliance,UDA,7321
14,Embu,63,Manyatta,315,Kirimari,Ibrahim Swaleh,United Democratic Alliance,UDA,10540
14,Embu,63,Manyatta,316,Gaturi South,Fredrick Mugendi Gatumu,Chama Cha Kazi,CCK,4067
14,Embu,64,Runyenjes,317,Gaturi North,Paul Muchangi Njiru,"National Alliance Rainbow Coalition, Kenya",NARC-K,2888
14,Embu,64,Runyenjes,318,Kagaari South,Susan Wairimu Nyaga,United Democratic Alliance,UDA,3924
14,Embu,64,Runyenjes,319,Central,Edwin Muriithi Njiru,The Service Party,TSP,48444
14,Embu,64,Runyenjes,320,Kagaari North,Johnson Mucangi Njuki,United Democratic Alliance,UDA,3751
14,Embu,64,Runyenjes,321,Kyeni North,Terry.C Wanja Mbuchi,United Democratic Alliance,UDA,3762
14,Embu,64,Runyenjes,322,Kyeni South,Barbanas Njama Kanyua,United Democratic Alliance,UDA,5099
14,Embu,65,Mbeere South,323,Mwea Ward,Job Itumo Munyambu,Party of National Unity,PNU,2976
14,Embu,65,Mbeere South,324,Makima,Philip Kinyutu Nzangi,Wiper Democratic Movement,WDM,5011
14,Embu,65,Mbeere South,325,Mbeti South,Murithi Njagi Kiura,Jubilee Party,JP,5327
14,Embu,65,Mbeere South,326,Mavuria,John Ngari Mbaka,Devolution Empowerment Party,DEP,5243
14,Embu,65,Mbeere South,327,Kiambere,Masters Leonard Muriuki Mwaniki,Devolution Empowerment Party,DEP,3463
14,Embu,66,Mbeere North,328,Nthawa,Samuel Njeru Githumbu,Devolution Empowerment Party,DEP,3531
14,Embu,66,Mbeere North,329,Muminji,Newton Kariuki Ndwiga,Devolution Empowerment Party,DEP,4548
14,Embu,66,Mbeere North,330,Evurore,Duncan Ireri Mbui,Independent,IND,6824
15,Kitui,67,Mwingi North,331,Ngomeni,Joseph Nzungi Ngwele,Independent,IND,2115
15,Kitui,67,Mwingi North,332,Kyuso,Munyoki Mwinzi,Wiper Democratic Movement,WDM,2940
15,Kitui,67,Mwingi North,333,Mumoni,Titus Munyoki Kasinga,Chama Cha Uzalendo,CCU,3460
15,Kitui,67,Mwingi North,334,Tseikuru,Daniel Kimanzi Muange,Wiper Democratic Movement,WDM,5521
15,Kitui,67,Mwingi North,335,Tharaka,Godfrey Muthengi Ndagara,Wiper Democratic Movement,WDM,2675
15,Kitui,68,Mwingi West,336,Kyome/Thaana,- -,-,-,Election Postponed
15,Kitui,68,Mwingi West,337,Nguutani,Stephen Ileve Katana,Independent,IND,3110
15,Kitui,68,Mwingi West,338,Migwani,Harrison Maluki Mawia,Wiper Democratic Movement,WDM,3067
15,Kitui,68,Mwingi West,339,Kiomo /Kyethani,Anthony Musyimi Musyoka,Wiper Democratic Movement,WDM,2264
15,Kitui,69,Mwingi Central,340,Central,Benard Mwangangi Munyasya,Wiper Democractic Movement,WDM,3404
15,Kitui,69,Mwingi Central,341,Kivou,Sammy Musili Munyithya,Wiper Democratic Movement,WDM,2751
15,Kitui,69,Mwingi Central,342,Nguni,Jeremiah Musee Mutua,National Rainbow Coalition,NARC,3343
15,Kitui,69,Mwingi Central,343,Nuu,Judith Wanza Kasyoka,Independent,IND,3021
15,Kitui,69,Mwingi Central,344,Mui,Cornelius Ngumbau Muthami,Independent,IND,3103
15,Kitui,69,Mwingi Central,345,Waita,Joseph Kasungi Kavula,Independent,IND,1670
15,Kitui,70,Kitui West,346,Mutonguni,Ndambu Benjamin Mulandi,Independent,IND,3492
15,Kitui,70,Kitui West,347,Kauwi,Munyao Gabriel Mutunga,National Rainbow Coalition,NARC,3565
15,Kitui,70,Kitui West,348,Matinyani,Kitheka  Sylvester Munyalo,National Rainbow Coalition,NARC,3516
15,Kitui,70,Kitui West,349,Kwa Mutonga/Kithumula,Paul Maluki,United Democratic Alliance,UDA,2967
15,Kitui,71,Kitui Rural,350,Kisasi,Nicholas Muema Mutemi,Communist Party of Kenya,CPK,3450
15,Kitui,71,Kitui Rural,351,Mbitini,Nzavu Mwanzia,Muungano,MUUNGANO,1665
15,Kitui,71,Kitui Rural,352,Kwa Vonza/Yatta,Mark Kitute Nding’o,Independent,IND,3885
15,Kitui,71,Kitui Rural,353,Kanyangi,Boniface Mukwate Katula,Wiper Democratic Movement,WDM,2044
15,Kitui,72,Kitui Central,354,Miambani,Alex Nganga Mutambu,National Rainbow Coalition,NARC,5050
15,Kitui,72,Kitui Central,355,Township,Daniel Ngoima Kimanzi,Wiper Democratic Movement,WDM,3591
15,Kitui,72,Kitui Central,356,Kyangwithya West,Christopher Nzilu Nzioka,Wiper Democratic Movement,WDM,4222
15,Kitui,72,Kitui Central,357,Mulango,Peter Mwanza Kitonyo,Independent,IND,2282
15,Kitui,72,Kitui Central,358,Kyangwithya East,Boniface Maundu Katumbi,National Rainbow Coalition,NARC,2761
15,Kitui,73,Kitui East,359,Zombe/Mwitika,Malinga Munyao,United Democtratic Alliance,UDA,2886
15,Kitui,73,Kitui East,360,Nzambani,Joseph Musyoka Mbite,Independent,IND,2420
15,Kitui,73,Kitui East,361,Chuluni,Mathew Ngovi Vuthi,Wiper Democratic Movement,WDM,2306
15,Kitui,73,Kitui East,362,Voo/Kyamatu,Zacchaeus  Ivutha Syengo,Wiper Democratic Movement,WDM,1901
15,Kitui,73,Kitui East,363,Endau/Malalani,Erastus Musyoka Mbuno,Wiper Democratic Movement,WDM,2046
15,Kitui,73,Kitui East,364,Mutitu/Kaliku,Aron Kilonzi Kasele,United Democtratic Alliance,UDA,2934
15,Kitui,74,Kitui South,365,Ikanga/ Kyatune,Cyrus Kisavi Musyoka,Wiper Democratic Movement,WDM,7124
15,Kitui,74,Kitui South,366,Mutomo,David Masaku Munyau,Jubilee Party,JP,5034
15,Kitui,74,Kitui South,367,Mutha,Dominic Mwamisi Isumail,Green Thinking Action Party,GTAP,2922
15,Kitui,74,Kitui South,368,Ikutha,Hussein Mwandia,National Rainbow Coalition,NARC,2198
15,Kitui,74,Kitui South,369,Kanziko,Kyalo Kimuli,Jubilee Party,JP,1665
15,Kitui,74,Kitui South,370,Athi,Muthama Musyoka Kieti,National Rainbow Coalition,NARC,3152
16,Machakos,75,Masinga,371,Kivaa,Aliphonce Mutinda Nzioka,Maendeleo Chap Chap Party,MCCP,4854
16,Machakos,75,Masinga,372,Masinga Central,Joshua Kiilu Mwonga,Wiper Democratic Movement,WDM,6294
16,Machakos,75,Masinga,373,Ekalakala,Stephen Nzue Mwanthi,Wiper Democratic Movement,WDM,3406
16,Machakos,75,Masinga,374,Muthesya,Daniel Musyoka Muindi,Wiper Democratic Movement,WDM,2107
16,Machakos,75,Masinga,375,Ndithini,Paul Muoki Musila,Wiper Democratic Movement,WDM,2920
16,Machakos,76,Yatta,376,Ndalani,Francis Kyalo Kitaka,Wiper Democratic Movement,WDM,5640
16,Machakos,76,Yatta,377,Matuu,Judas Mbili Ndawa,Maendeleo Chap Chap Party,MCCP,6116
16,Machakos,76,Yatta,378,Kithimani,Paul Mwanzia Muli,Maendeleo Chap Chap Party,MCCP,4622
16,Machakos,76,Yatta,379,Ikombe,Fredrick Kitetu Muia,Wiper Democratic Movement,WDM,4403
16,Machakos,76,Yatta,380,Katangi,Felix Mutunga Ngui,Wiper Democratic Movement,WDM,3151
16,Machakos,77,Kangundo,381,Kangudoo North,Mathew Ndunda Wilson,Independent,IND,1829
16,Machakos,77,Kangundo,382,Kangundo Central,Dickson Kavaa Musyoki Maundu,Maendeleo Chap Chap Party,MCCP,4897
16,Machakos,77,Kangundo,383,Kangundo East,Everlyne Ndunge Nguli Nzeki,Maendeleo Chap Chap Party,MCCP,3018
16,Machakos,77,Kangundo,384,Kangundo West,Charles Mbuva Muli,Grand  Dream Development Party,GDDP,3502
16,Machakos,78,Matungulu,385,Tala,Jackson Ndaka Wabua,Wiper Democratic Movement- Kenya,WDM,2203
16,Machakos,78,Matungulu,386,Matungulu North,Herskovitis Mathias Muasya,Independent,IND,1186
16,Machakos,78,Matungulu,387,Matungulu East,Julius Mutuku Munywoki,United Democratic Alliance,UDA,3271
16,Machakos,78,Matungulu,388,Matungulu West,Raphael Lucky Nzau,Wiper Democratic Movement,WDM,6508
16,Machakos,78,Matungulu,389,Kyeleni,Grace Bahati,Independent,IND,2687
16,Machakos,79,Kathiani,390,Mitaboni,Philip Mutua Ndolo,United Democratic Alliance,UDA,4790
16,Machakos,79,Kathiani,391,Kathiani Central,Dominic Mulwa Ndambuki,Wiper Democratic Movement,WDM,4367
16,Machakos,79,Kathiani,392,Upper Kaewa/Iveti,Vincent Mutie Nzioka,Wiper Democratic Movement,WDM,3382
16,Machakos,79,Kathiani,393,Lower Kaewa/Kaani,Benjamin Kinyungu Kyule,Wiper Democratic Movement,WDM,2581
16,Machakos,80,Mavoko,394,Athi River,Jeremiah Kaloi Saitieu,Wiper Democratic Movement,WDM,5771
16,Machakos,80,Mavoko,395,Kinanie,Francis Wambua Kavyu,Maendeleo Chap Chap,MCCP,4332
16,Machakos,80,Mavoko,396,Muthwani,Dominic Ndonye Maitha,Wiper Democratic Movement,WDM,3946
16,Machakos,80,Mavoko,397,Syokimau Mlolongo,Mutinda Daniel Ndwi-Ki,Wiper Democratic Movement,WDM,10025
16,Machakos,81,Machakos Town,398,Kalama,Boniface Maeke Musyimi,Chama Cha Uzalendo,CCU,3946
16,Machakos,81,Machakos Town,399,Mua,Francis Ngunga Mwaniki,Maendeleo Chap Chap,MCCP,2681
16,Machakos,81,Machakos Town,400,Mutituni,Johana Munyao,Maendeleo Chapchap,MCCP,3083
16,Machakos,81,Machakos Town,401,Machakos Central,Nicholas Kitavi Nzioka,Wiper Democratic Movement,WIPER,6278
16,Machakos,81,Machakos Town,402,Mumbuni North,Gideon Saul Kavuu,Maendeleo Chap Chap,MCCP,3052
16,Machakos,81,Machakos Town,403,Muvuti/Kiima Kimwe,Joseph Musyoki Mulinge,Maendeleo Chap Chap,MCCP,4841
16,Machakos,81,Machakos Town,404,Kola,Eric Wambua Musembi,Party of Independent Candidate of Kenya,PICK,2184
16,Machakos,82,Mwala,405,Mbiuni,Peter Kilonzo Kaviti,United Democratic Alliance,UDA,6061
16,Machakos,82,Mwala,406,Makutano/Mwala,John Brian Kioko Kisila,Maendeleo Chap Chap Party,MCCP,4692
16,Machakos,82,Mwala,407,Masii,Doughlas Muema Musyoka,Maendeleo Chap Chap Party,MCCP,3265
16,Machakos,82,Mwala,408,Muthetheni,Boniface Kyalo Katiti,United Democratic Alliance,UDA,2700
16,Machakos,82,Mwala,409,Wamunyu,Justus Mulwa Mutuku,Peoples Trust Party,PTP,3167
16,Machakos,82,Mwala,410,Kibauni,Paul Mutua Wambua,Peoples Trust Party,PTP,2362
17,Makueni,83,Mbooni,411,Tulimani,Kyalo Mumo,Wiper Democratic Movement,WDM-K,2699
17,Makueni,83,Mbooni,412,Mbooni,Alexander Mwanza Masila Mulemba,Wiper Democratic Movement,WDM,6886
17,Makueni,83,Mbooni,413,Kithungo/ Kitundu,Kisungi Kyalo Mulinge Wa Katete,Wiper Democratic Movement,WDM,3242
17,Makueni,83,Mbooni,414,Kiteta/Kisau,Darius Kioko Mainga,Independent,IND,3626
17,Makueni,83,Mbooni,415,Waia-Kako,Dennis Mutinda Musyoka,Wiper Democratic Movement,WDM,1740
17,Makueni,83,Mbooni,416,Kalawa,Meshack Kalii Ndambuki,Muungano Party,MP,3771
17,Makueni,84,Kilome,417,Kasikeu,Reuben Musau Kavai,Muungano Party,MP,4814
17,Makueni,84,Kilome,418,Mukaa,Joseph Muthini Muema,Independent,IND,2756
17,Makueni,84,Kilome,419,Kiima Kiu/Kalanzoni,Justus Mwanzia Muema,Wiper Democratic Movement,WDM,3821
17,Makueni,85,Kaiti,420,Ukia,Jackson Ndolo Kimunyi,Muungano Party,MP,6964
17,Makueni,85,Kaiti,421,Kee,Urbanus Manzu Yulu,Wiper Democratic Movement,WDM,2430
17,Makueni,85,Kaiti,422,Kilungu,Joseph Matheka Mbindyo,Wiper Democratic Movement,WDM,4427
17,Makueni,85,Kaiti,423,Ilima,Jonathan Musyoki Muthoka,Wiper Democratic Movement,WDM,2568
17,Makueni,86,Makueni,424,Wote,Felix Mateso Boniface,Wiper Democratic Movement,WDM,3701
17,Makueni,86,Makueni,425,Muvau/Kikuumini,Elizabeth Kawembe Mutinda,Muungano Party,MP,5974
17,Makueni,86,Makueni,426,Mavindini,Jonathan Muunda Kimongo,Muungano Party,MP,4595
17,Makueni,86,Makueni,427,Kitise/Kithuki,Sebastian Muli Munguti,Wiper Democratic Movement,WDM,5276
17,Makueni,86,Makueni,428,Kathonzweni,Bendict Kennedy Maneno,Wiper Democratic Movement,WDM,5825
17,Makueni,86,Makueni,429,Nzaui/Kilili/Kala mba,Francis Munyao Mutuku,Wiper Democratic Movement,WDM,5051
17,Makueni,86,Makueni,430,Mbitini,Benard Tivu Mutua,Independent,IND,2516
17,Makueni,87,Kibwezi West,431,Makindu,Steve Nzivo Kilonzo,Independent,IND,3190
17,Makueni,87,Kibwezi West,432,Nguumo,Muthiani Mwangangi,Wiper Democratic Movement,WDM,3411
17,Makueni,87,Kibwezi West,433,Kikumbulyu North,Jackson Muema Mbalu,Maendeleo Chap Chap Party,MCCP,2627
17,Makueni,87,Kibwezi West,434,Kikumbulyu South,Jades Kalunda Muema,Muungano Party,MP,3234
17,Makueni,87,Kibwezi West,435,Nguu/Masumba,Daniel Kivuva Masika Musau,United Democratic Alliance,UDA,3316
17,Makueni,87,Kibwezi West,436,Emali/Mulala,Cosmas Mutunga Kaleli,Maendeleo Chap Chap Party,MCCP,2521
17,Makueni,88,Kibwezi East,437,Masongaleni,Bryan Kyalo Nzoka,Independent,IND,2502
17,Makueni,88,Kibwezi East,438,Mtito Andei,Francis Mulwa Mwania,Wiper Democratic Movement,WDM,2617
17,Makueni,88,Kibwezi East,439,Thange,Erick Musyoki Katumo,Muungano Party,MP,4320
17,Makueni,88,Kibwezi East,440,Ivingoni/ Nzambani,Harrison Mwanzia Mutie,Muungano Party,MP,5545
18,Nyandarua,89,Kinangop,441,Engineer,Gichuki James Mwangi,Jubilee Party,JP,4792
18,Nyandarua,89,Kinangop,442,Gathara,Kamwana Geofrey Waruiru,Independent,IND,4369
18,Nyandarua,89,Kinangop,443,North Kinangop,King'ori Edinald Wambugu,United Democratic Alliance,UDA,3946
18,Nyandarua,89,Kinangop,444,Murungaru,Maina Ebrahim Mwangi,Jubilee Party,JP,4153
18,Nyandarua,89,Kinangop,445,Njabini/Kiburu,Gachomba James Kiiru,Jubilee Party,JP,3569
18,Nyandarua,89,Kinangop,446,Nyakio,Njeru Zackary Mwangi,United Democratic Alliance,UDA,5654
18,Nyandarua,89,Kinangop,447,Githabai,Kaiyani Samwel Rimui,United Democratic Alliance,UDA,3529
18,Nyandarua,89,Kinangop,448,Magumu,Kassana Hussein Ndungu,United Democratic Alliance,UDA,4781
18,Nyandarua,90,Kipipiri,449,Wanjohi,Isaac Kung’u Wanjiru,United Democratic Alliance,UDA,9794
18,Nyandarua,90,Kipipiri,450,Kipipiri,Paul Wambaire Ngeche,Chama Cha Kazi,CCK,3875
18,Nyandarua,90,Kipipiri,451,Geta,Samuel Chege Gathirimu,United Democratic Alliance,UDA,3753
18,Nyandarua,90,Kipipiri,452,Githioro,Isaac Kamau Mbae,United Democratic Alliance,UDA,2805
18,Nyandarua,91,Ol Kalou,453,Karau,Daniel Gitau Ndungu,United Democratic Alliace,UDA,5348
18,Nyandarua,91,Ol Kalou,454,Kanjuiri Range,John Thuo Gachino,United Democratic Alliace,UDA,5.268
18,Nyandarua,91,Ol Kalou,455,Mirangine,Samuel Mathu Wainaina,United Democratic Alliace,UDA,4.593
18,Nyandarua,91,Ol Kalou,456,Kaimbaga,Elijah Mwangi Nyagah,United Democratic Alliace,UDA,4180
18,Nyandarua,91,Ol Kalou,457,Rurii,Peter Thinji Kiriga,Independent,IND,5.198
18,Nyandarua,92,Ol Jorok,458,Gathanji,Joseph Thuo Kuria,United Democratic Alliance,UDA,3958
18,Nyandarua,92,Ol Jorok,459,Gatimu,Duncan Githinji Chege,Independent,IND,4436
18,Nyandarua,92,Ol Jorok,460,Weru,Simon Mbogo Mburu,United Democratic Alliance,UDA,6972
18,Nyandarua,92,Ol Jorok,461,Charagita,Paul Kiruka Mburu,United Democratic Alliance,UDA,4757
18,Nyandarua,93,Ndaragwa,462,Leshau Pondo,Peter Gathungu Kamau,United Democratic Alliance,UDA,5318
18,Nyandarua,93,Ndaragwa,463,Kiriita,Milkah Wanjiru Ndirangu,United Democratic Alliance,UDA,3376
18,Nyandarua,93,Ndaragwa,464,Central,Peter Mwangi Maina,United Democratic Alliance,UDA,4951
18,Nyandarua,93,Ndaragwa,465,Shamata,Reuben Gitau Karanja,United Democratic Alliance,UDA,6256
19,Nyeri,94,Tetu,466,Dedan Kimathi,Gibson Kuria Wahinya,United Democratic Alliance,UDA,6783
19,Nyeri,94,Tetu,467,Wamagana,Sabastian Mugo Theuri,United Democratic Alliance,UDA,9250
19,Nyeri,94,Tetu,468,Aguthi Gaaki,Stanley Ngaru Wakibia,Independent,IND,3891
19,Nyeri,95,Kieni,469,Mweiga,Njuguna Wanjiku Kawanjiku,United Democratic Alliance,UDA,2922
19,Nyeri,95,Kieni,470,Naromoru/Kiama thaga,Martin Matu Kamau,United Democratic Alliance,UDA,5868
19,Nyeri,95,Kieni,471,Mwiyogo/Endara sha,Christopher Wambugu Mbichi,United Democratic Alliance,UDA,3910
19,Nyeri,95,Kieni,472,Mugunda,Johnstone Kamau Mwangi,United Democratic Alliance,UDA,4902
19,Nyeri,95,Kieni,473,Gatarakwa,Clement Warutere Ndegwa,United Democratic Alliance,UDA,4937
19,Nyeri,95,Kieni,474,Thegu River,Patrick Wachira Kanyi,Independent,IND,3282
19,Nyeri,95,Kieni,475,Kabaru,Patrick Muriuki Wambui,United Democratic Alliance,UDA,4749
19,Nyeri,95,Kieni,476,Gakawa,Charity Wangui Wachira,United Democratic Alliance,UDA,2314
19,Nyeri,96,Mathira,477,Ruguru,Erastus Karanja Muriuki,United Democratic Alliance,UDA,6824
19,Nyeri,96,Mathira,478,Magutu,Jackson Kabingu Gichuhi,United Democratic Alliance,UDA,2719
19,Nyeri,96,Mathira,479,Iriaini,David Mwangi Kabatha,United Democratic Alliance,UDA,5115
19,Nyeri,96,Mathira,480,Konyu,Julius Kamiri Ndaini,United Democratic Alliance,UDA,7438
19,Nyeri,96,Mathira,481,Kirimukuyu,Antony Muriithi Maina Ndagita,United Democratic Alliance,UDA,4880
19,Nyeri,96,Mathira,482,Karatina Town,Watson Mburungo Weru,United Democratic Alliance,UDA,10080
19,Nyeri,97,Othaya,483,Mahiga,James Kanyugo Mwangi,United Democratic Alliance,UDA,4290
19,Nyeri,97,Othaya,484,Iriaini,Wilfred Wambari Nyaga,United Democratic Alliance,UDA,5277
19,Nyeri,97,Othaya,485,Chinga,Meshack Kiruga Thuku,United Democratic Alliance,UDA,5598
19,Nyeri,97,Othaya,486,Karima,Eunice Wagaki Wanderi,Amani National Congress,ANC,1516
19,Nyeri,98,Mukurweini,487,Gikondi,Stephen Kigotho Gathagu,United Democratic Alliance,UDA,4180
19,Nyeri,98,Mukurweini,488,Rugi,Cyrus Ngure Kagwi,United Democratic Alliance,UDA,2733
19,Nyeri,98,Mukurweini,489,Mukurweini West,Atanasio Gichohi Kabaire,United Democratic Alliance,UDA,6022
19,Nyeri,98,Mukurweini,490,Mukurweini Central,Cyrus Ndiritu Kibiru,Independent,IND,6194
19,Nyeri,99,Nyeri Town,491,Kiganjo/ Mathari,Margaret Muthoni Kuruga,Independent,IND,4068
19,Nyeri,99,Nyeri Town,492,Rware,Simon Mbogo Kiragu,United Democratic Alliance,UDA,6968
19,Nyeri,99,Nyeri Town,493,Gatitu/Muruguru,Ziporah Wangechi Njithi,United Democratic Alliance,UDA,2825
19,Nyeri,99,Nyeri Town,494,Ruringu,Samuel Kariuki Gichuki,United Democratic Alliance,UDA,4660
19,Nyeri,99,Nyeri Town,495,Kamakwa/Mukaro,Jonah Kamau Taiti,United Democratic Alliance,UDA,5224
20,Krinyaga,100,Mwea,496,Mutithi,Jinaro Namu Njamumo,United Democratic Alliance,UDA,3372
20,Krinyaga,100,Mwea,497,Kangai,James Njiru Wambu,United Democratic Alliance,UDA,5395
20,Krinyaga,100,Mwea,498,Thiba,Joseph Kiragu Muthura,The Service Party,TSP,4826
20,Krinyaga,100,Mwea,499,Wamumu,Peter Gitonga Njiru,Jubilee Party,JP,4206
20,Krinyaga,100,Mwea,500,Nyangati,Kenneth Mwendia Ndambiri,United Democratic Alliance,UDA,5477
20,Krinyaga,100,Mwea,501,Murinduko,Charles Nyamu Nyaga,The Service Party,TSP,3398
20,Krinyaga,100,Mwea,502,Gathigiriri,Benson Waweru Ngahu,United Democratic Alliance,UDA,2369
20,Krinyaga,100,Mwea,503,Tebere,Peter Muthii Karinga,United Democratic Alliance,UDA,8373
20,Kirinyaga,101,Gichugu,504,Kabare,Isaiah Muriithi Mbogo,United Democratic Alliance,UDA,7248
20,Kirinyaga,101,Gichugu,505,Baragwi,David Munyi Mathenge,United Democratic Alliance,UDA,7437
20,Kirinyaga,101,Gichugu,506,Njukiini,Timothy Kariuki Kathuri,United Democratic Alliance,UDA,5522
